0.004,0.471,0.288,0.03,0.205,0.082,0.944,0.9,0.403,341.54,572.78,214.52,177.81,-0.56,125.12
0.026,0.497,0.276,0.05,0.202,0.095,0.916,0.872,0.408,339.93,571.77,215.01,177.81,-0.56,125.14
0.029,0.5,0.262,0.068,0.203,0.097,0.9,0.827,0.408,338.51,570.52,215.55,177.82,-0.56,125.13
0.067,0.512,0.254,0.069,0.192,0.109,0.916,0.798,0.385,337.25,569.27,216.03,177.82,-0.56,125.13
0.054,0.51,0.238,0.066,0.194,0.115,0.905,0.764,0.334,336.22,567.85,216.53,177.81,-0.56,125.13
0.057,0.521,0.256,0.085,0.207,0.107,0.892,0.738,0.34,335.24,566.34,217.02,177.82,-0.56,125.13
0.078,0.552,0.221,0.089,0.176,0.108,0.869,0.697,0.296,334.5,564.76,217.54,177.82,-0.56,125.13
0.048,0.534,0.245,0.106,0.176,0.11,0.867,0.652,0.301,333.92,563.12,218.02,177.82,-0.56,125.13
0.069,0.533,0.24,0.113,0.171,0.091,0.864,0.634,0.29,333.55,561.49,218.52,177.81,-0.56,125.13
0.043,0.527,0.226,0.137,0.171,0.11,0.862,0.601,0.244,333.33,559.87,219.01,177.81,-0.56,125.13
0.067,0.533,0.236,0.139,0.169,0.115,0.844,0.56,0.208,333.3,558.18,219.5,177.82,-0.56,125.13
0.059,0.51,0.24,0.158,0.165,0.111,0.848,0.539,0.213,333.44,556.57,220.02,177.82,-0.56,125.13
0.035,0.523,0.239,0.149,0.177,0.109,0.868,0.535,0.188,333.72,555.04,220.49,177.82,-0.56,125.13
0.054,0.524,0.233,0.177,0.173,0.113,0.841,0.489,0.127,334.19,553.55,220.99,177.82,-0.56,125.13
0.013,0.514,0.236,0.179,0.172,0.095,0.835,0.483,0.141,334.79,552.15,221.5,177.82,-0.56,125.13
0.018,0.52,0.255,0.192,0.17,0.085,0.842,0.414,0.126,335.53,550.83,221.99,177.82,-0.56,125.13
0.015,0.513,0.233,0.2,0.176,0.074,0.835,0.409,0.086,336.39,549.61,222.49,177.83,-0.56,125.13
0.014,0.505,0.244,0.199,0.161,0.088,0.848,0.4,0.11,337.37,548.54,223.01,177.83,-0.56,125.13
0.023,0.495,0.274,0.203,0.165,0.065,0.814,0.374,0.06,338.42,547.59,223.5,177.83,-0.56,125.13
0.067,0.464,0.29,0.213,0.173,0.063,0.837,0.38,0.086,339.55,546.78,224.02,177.83,-0.56,125.13
0.059,0.47,0.263,0.219,0.165,0.069,0.794,0.338,0.066,340.81,546.13,224.54,177.82,-0.56,125.12
0.055,0.455,0.28,0.22,0.166,0.052,0.792,0.349,0.062,342.02,545.61,225.05,177.82,-0.56,125.13
0.096,0.444,0.298,0.221,0.165,0.055,0.798,0.355,0.034,343.34,545.22,225.55,177.82,-0.56,125.12
0.097,0.447,0.266,0.209,0.177,0.042,0.797,0.328,0.042,344.54,544.99,226.03,177.82,-0.56,125.13
0.093,0.452,0.314,0.223,0.182,0.025,0.789,0.321,0.075,345.81,544.89,226.52,177.82,-0.56,125.13
0.1,0.421,0.285,0.211,0.178,0.035,0.799,0.321,0.045,347.06,544.93,227.02,177.82,-0.56,125.13
0.156,0.397,0.303,0.218,0.167,0.036,0.778,0.343,0.057,348.29,545.1,227.51,177.82,-0.56,125.13
0.134,0.392,0.318,0.236,0.175,0.032,0.773,0.352,0.059,349.44,545.36,228.02,177.83,-0.56,125.13
0.157,0.385,0.286,0.202,0.176,0.016,0.764,0.342,0.046,350.53,545.79,228.52,177.82,-0.56,125.13
0.176,0.358,0.309,0.191,0.171,0.009,0.779,0.336,0.072,351.57,546.31,229.02,177.82,-0.56,125.13
0.15,0.366,0.298,0.207,0.17,0.021,0.76,0.356,0.045,352.49,546.93,229.51,177.82,-0.56,125.13
0.157,0.387,0.306,0.2,0.188,0.01,0.77,0.377,0.061,353.34,547.62,230.03,177.83,-0.56,125.13
0.168,0.353,0.3,0.214,0.171,0.012,0.733,0.359,0.055,354.08,548.39,230.53,177.82,-0.56,125.13
0.169,0.346,0.301,0.204,0.165,0.004,0.718,0.372,0.089,354.72,549.22,231.02,177.82,-0.56,125.13
0.183,0.344,0.3,0.184,0.173,0.013,0.715,0.36,0.093,355.24,550.09,231.52,177.82,-0.56,125.13
0.167,0.327,0.29,0.182,0.171,0.015,0.721,0.436,0.106,355.67,551,232.03,177.82,-0.56,125.13
0.161,0.315,0.3,0.196,0.179,0.016,0.704,0.409,0.078,355.99,551.91,232.53,177.82,-0.56,125.13
0.185,0.293,0.307,0.195,0.18,0.012,0.696,0.44,0.066,356.18,552.84,233.04,177.82,-0.56,125.13
0.174,0.339,0.29,0.194,0.164,0.005,0.682,0.453,0.095,356.28,553.74,233.54,177.82,-0.56,125.13
0.179,0.293,0.308,0.166,0.17,0.023,0.657,0.443,0.115,356.27,554.64,234.05,177.82,-0.56,125.13
0.164,0.301,0.284,0.159,0.159,0.015,0.687,0.437,0.109,356.16,555.5,234.55,177.82,-0.56,125.13
0.167,0.308,0.275,0.164,0.163,0.01,0.688,0.455,0.134,355.96,556.33,235.06,177.82,-0.56,125.13
0.159,0.282,0.294,0.156,0.154,0.004,0.627,0.416,0.121,355.68,557.08,235.56,177.82,-0.56,125.13
0.149,0.285,0.258,0.153,0.139,0.007,0.631,0.509,0.151,355.32,557.8,236.07,177.82,-0.56,125.13
0.163,0.283,0.281,0.146,0.168,0.019,0.594,0.473,0.149,354.89,558.41,236.54,177.82,-0.56,125.13
0.18,0.271,0.268,0.133,0.146,0.012,0.627,0.472,0.166,354.42,558.97,237.04,177.82,-0.56,125.13
0.159,0.268,0.278,0.14,0.142,0.027,0.581,0.483,0.153,353.89,559.46,237.54,177.82,-0.56,125.13
0.151,0.262,0.266,0.152,0.143,0.026,0.59,0.501,0.124,353.33,559.87,238.05,177.82,-0.56,125.13
0.173,0.259,0.261,0.151,0.133,0.03,0.587,0.473,0.127,352.75,560.2,238.55,177.82,-0.56,125.13
0.139,0.28,0.25,0.131,0.133,0.03,0.586,0.478,0.145,352.16,560.45,239.05,177.82,-0.56,125.13
0.136,0.287,0.242,0.131,0.127,0.016,0.584,0.444,0.16,351.56,560.61,239.55,177.82,-0.56,125.13
0.13,0.272,0.24,0.143,0.138,0.018,0.559,0.459,0.134,350.97,560.7,240.05,177.82,-0.56,125.13
0.126,0.277,0.233,0.151,0.137,0.019,0.522,0.469,0.153,350.4,560.72,240.55,177.82,-0.56,125.13
0.123,0.278,0.24,0.138,0.13,0.028,0.562,0.447,0.14,349.86,560.66,241.06,177.82,-0.56,125.13
0.12,0.278,0.228,0.128,0.13,0.036,0.543,0.435,0.168,349.35,560.54,241.56,177.82,-0.56,125.13
0.141,0.264,0.231,0.127,0.141,0.026,0.525,0.423,0.148,348.88,560.37,242.06,177.82,-0.56,125.13
0.125,0.274,0.224,0.143,0.128,0.036,0.533,0.434,0.139,348.45,560.14,242.56,177.82,-0.56,125.13
0.124,0.263,0.227,0.147,0.12,0.029,0.505,0.402,0.142,348.08,559.87,243.06,177.82,-0.56,125.13
0.1,0.271,0.233,0.139,0.11,0.014,0.537,0.421,0.132,347.77,559.57,243.56,177.82,-0.56,125.13
0.116,0.27,0.235,0.149,0.118,0.025,0.511,0.409,0.128,347.52,559.24,244.06,177.82,-0.56,125.13
0.13,0.269,0.232,0.144,0.126,0.02,0.489,0.393,0.144,347.32,558.9,244.57,177.82,-0.56,125.13
0.12,0.285,0.213,0.132,0.112,0.026,0.481,0.372,0.153,347.19,558.55,245.07,177.82,-0.56,125.13
0.107,0.263,0.238,0.14,0.123,0.027,0.468,0.402,0.104,347.11,558.21,245.57,177.82,-0.56,125.13
0.098,0.264,0.218,0.171,0.088,0.013,0.484,0.353,0.115,347.1,557.87,246.07,177.82,-0.56,125.13
0.085,0.274,0.207,0.144,0.112,0.014,0.462,0.359,0.135,347.13,557.56,246.57,177.82,-0.56,125.13
0.12,0.268,0.212,0.166,0.123,0.009,0.479,0.37,0.122,347.22,557.26,247.07,177.82,-0.56,125.13
0.109,0.266,0.211,0.167,0.111,0.02,0.461,0.353,0.128,347.35,557,247.58,177.82,-0.56,125.13
0.131,0.254,0.224,0.134,0.098,0.024,0.467,0.364,0.106,347.52,556.79,248.08,177.82,-0.56,125.13
0.122,0.276,0.216,0.159,0.103,0.02,0.467,0.334,0.119,347.72,556.61,248.58,177.82,-0.56,125.13
0.128,0.228,0.209,0.149,0.095,0.009,0.474,0.343,0.111,347.94,556.48,249.08,177.82,-0.56,125.13
0.121,0.242,0.229,0.158,0.101,0.026,0.445,0.313,0.128,348.18,556.4,249.58,177.82,-0.56,125.13
0.873,1.144,0.318,0.191,0.298,0.632,1.992,1.339,1.327,274.67,556.66,102.24,177.83,-0.55,125.13
2.916,2.012,1.493,2.257,0.759,7.085,1.886,3.269,14.208,274.03,549.07,100.52,177.82,-0.56,125.13
2.338,2.021,1.27,2.347,0.945,8.865,1.612,2.854,11.223,275.45,541.36,101.05,177.82,-0.56,125.14
1.982,2.085,0.908,2.36,1.043,10.136,1.222,2.308,7.507,277.56,534.33,101.53,177.82,-0.56,125.13
1.517,1.995,0.248,2.366,1.085,10.689,0.863,1.735,3.618,279.9,528.5,101.91,177.83,-0.56,125.13
1.389,2.203,0.374,2.281,1.024,10.619,0.591,1.106,0.378,283.43,521.58,102.41,177.82,-0.56,125.12
1.136,2.277,1.234,2.151,0.901,9.984,0.355,0.601,3.938,287.66,515.13,102.93,177.81,-0.57,125.13
1.002,2.436,2.013,2.082,0.701,8.993,0.207,0.232,7.035,292.51,509.07,103.41,177.82,-0.56,125.13
0.84,2.623,2.849,1.948,0.495,7.734,0.216,0.509,9.606,298.12,503.54,103.95,177.82,-0.56,125.13
0.673,2.811,3.607,1.824,0.23,6.251,0.335,0.931,11.401,304.1,498.73,104.45,177.82,-0.56,125.13
0.59,3.183,4.174,1.668,0.115,4.63,0.305,1.363,12.449,310.57,494.64,104.97,177.81,-0.56,125.13
0.427,3.591,4.541,1.526,0.411,2.956,0.274,1.801,12.751,317.18,491.29,105.46,177.82,-0.56,125.12
0.33,4.136,4.668,1.388,0.67,1.387,0.229,2.247,12.412,324.29,488.57,105.95,177.82,-0.56,125.13
0.143,4.673,4.635,1.3,0.89,0.023,0.229,2.779,11.504,331.61,486.67,106.46,177.82,-0.56,125.12
0.011,5.308,4.43,1.226,0.961,1.034,0.298,3.341,10.299,338.84,485.52,106.93,177.83,-0.56,125.13
0.223,5.97,4.189,1.2,0.87,1.729,0.457,4.098,9.049,346.35,485.16,107.46,177.83,-0.56,125.12
0.407,6.601,3.901,1.191,0.471,2.138,0.664,5.013,7.722,354.03,485.59,107.95,177.83,-0.56,125.12
0.622,7.149,3.671,1.242,0.286,2.306,0.863,6.011,6.477,362.55,487.08,108.55,177.82,-0.56,125.13
0.773,7.492,3.378,1.299,1.417,2.349,1.102,6.962,5.362,370.02,489.28,109.06,177.82,-0.56,125.13
