0.722,0.896,0.03,0.045,0.325,0.151,0.849,0.953,0.417,341.5,572.81,214.52,177.81,-0.56,125.13
0.718,0.912,0.029,0.063,0.317,0.146,0.863,0.965,0.437,339.92,571.76,215,177.82,-0.56,125.13
0.74,0.898,0.018,0.067,0.321,0.153,0.839,0.899,0.439,338.51,570.57,215.52,177.82,-0.56,125.13
0.748,0.904,0.026,0.066,0.313,0.192,0.809,0.88,0.405,337.21,569.23,216.05,177.82,-0.56,125.13
0.76,0.929,0.013,0.076,0.312,0.156,0.816,0.868,0.379,336.21,567.86,216.53,177.81,-0.57,125.13
0.771,0.922,0.017,0.102,0.284,0.17,0.801,0.837,0.398,335.25,566.32,217.02,177.82,-0.56,125.13
0.769,0.93,0.021,0.105,0.283,0.18,0.796,0.819,0.381,334.53,564.74,217.54,177.81,-0.56,125.13
0.76,0.926,0.015,0.098,0.297,0.178,0.779,0.803,0.334,333.94,563.11,218.02,177.82,-0.56,125.13
0.761,0.933,0.011,0.122,0.293,0.184,0.784,0.771,0.329,333.56,561.48,218.51,177.81,-0.56,125.13
0.747,0.926,0.019,0.142,0.294,0.174,0.795,0.71,0.317,333.33,559.86,219.01,177.82,-0.56,125.13
0.744,0.937,0.014,0.155,0.289,0.176,0.778,0.694,0.265,333.29,558.21,219.48,177.82,-0.56,125.13
0.72,0.942,0.033,0.168,0.278,0.18,0.765,0.667,0.255,333.45,556.57,220.02,177.82,-0.56,125.13
0.743,0.924,0.014,0.178,0.296,0.165,0.788,0.654,0.228,333.75,555.01,220.51,177.82,-0.56,125.12
0.745,0.934,0.009,0.196,0.297,0.178,0.795,0.625,0.2,334.2,553.55,220.98,177.82,-0.56,125.13
0.73,0.921,0.004,0.186,0.286,0.161,0.784,0.606,0.201,334.81,552.15,221.5,177.82,-0.56,125.13
0.728,0.928,0.008,0.195,0.284,0.147,0.786,0.569,0.177,335.53,550.82,221.98,177.82,-0.56,125.13
0.693,0.908,0.016,0.22,0.285,0.149,0.754,0.565,0.161,336.4,549.61,222.48,177.83,-0.56,125.13
0.694,0.907,0.02,0.226,0.287,0.14,0.75,0.538,0.131,337.37,548.52,223.01,177.83,-0.56,125.13
0.7,0.907,0.024,0.233,0.272,0.135,0.766,0.506,0.114,338.44,547.58,223.5,177.83,-0.56,125.13
0.669,0.887,0.033,0.231,0.29,0.124,0.771,0.483,0.108,339.58,546.75,224.02,177.83,-0.56,125.13
0.686,0.867,0.033,0.221,0.295,0.112,0.78,0.503,0.095,340.82,546.13,224.54,177.82,-0.56,125.12
0.652,0.856,0.032,0.23,0.298,0.112,0.751,0.487,0.102,342.05,545.59,225.05,177.82,-0.56,125.13
0.644,0.874,0.047,0.228,0.284,0.106,0.74,0.479,0.066,343.34,545.22,225.55,177.82,-0.56,125.12
0.641,0.854,0.04,0.215,0.288,0.098,0.755,0.459,0.075,344.55,544.99,226.03,177.82,-0.56,125.13
0.635,0.834,0.045,0.215,0.306,0.097,0.764,0.453,0.086,345.81,544.89,226.52,177.82,-0.56,125.13
0.588,0.827,0.055,0.237,0.297,0.09,0.776,0.457,0.082,347.07,544.93,227.03,177.82,-0.56,125.13
0.582,0.806,0.07,0.23,0.289,0.074,0.741,0.441,0.074,348.28,545.09,227.52,177.82,-0.56,125.13
0.591,0.821,0.058,0.219,0.295,0.079,0.744,0.449,0.076,349.45,545.36,228.02,177.83,-0.56,125.13
0.592,0.801,0.061,0.237,0.286,0.076,0.785,0.47,0.086,350.56,545.79,228.52,177.82,-0.56,125.13
0.583,0.799,0.041,0.215,0.315,0.07,0.737,0.45,0.06,351.57,546.31,229.03,177.82,-0.56,125.13
0.578,0.765,0.046,0.221,0.287,0.088,0.737,0.483,0.073,352.49,546.92,229.51,177.82,-0.56,125.13
0.562,0.758,0.059,0.233,0.299,0.065,0.762,0.455,0.069,353.34,547.61,230.02,177.83,-0.56,125.13
0.554,0.751,0.048,0.206,0.284,0.05,0.757,0.472,0.083,354.08,548.4,230.53,177.82,-0.56,125.13
0.554,0.772,0.047,0.207,0.3,0.061,0.739,0.455,0.077,354.72,549.23,231.03,177.82,-0.56,125.13
0.553,0.757,0.052,0.208,0.292,0.071,0.732,0.465,0.098,355.25,550.09,231.52,177.82,-0.56,125.13
0.563,0.742,0.058,0.206,0.29,0.051,0.691,0.495,0.106,355.68,551,232.04,177.82,-0.56,125.13
0.544,0.73,0.037,0.2,0.286,0.049,0.719,0.505,0.096,355.98,551.92,232.53,177.82,-0.56,125.13
0.529,0.719,0.026,0.201,0.302,0.061,0.696,0.49,0.105,356.18,552.84,233.04,177.82,-0.56,125.13
0.566,0.701,0.032,0.186,0.287,0.061,0.697,0.521,0.097,356.28,553.75,233.54,177.82,-0.56,125.13
0.556,0.708,0.026,0.204,0.277,0.055,0.671,0.509,0.116,356.27,554.64,234.05,177.82,-0.56,125.13
0.551,0.713,0.048,0.177,0.281,0.067,0.664,0.542,0.146,356.16,555.51,234.55,177.82,-0.56,125.13
0.556,0.696,0.027,0.185,0.289,0.065,0.63,0.542,0.15,355.95,556.32,235.05,177.82,-0.56,125.13
0.571,0.699,0.016,0.174,0.279,0.074,0.648,0.55,0.145,355.68,557.09,235.56,177.82,-0.56,125.13
0.535,0.71,0.036,0.187,0.278,0.054,0.631,0.557,0.14,355.32,557.78,236.04,177.82,-0.56,125.13
0.552,0.687,0.005,0.156,0.288,0.063,0.649,0.561,0.161,354.9,558.41,236.54,177.82,-0.56,125.13
0.558,0.694,0.017,0.15,0.277,0.058,0.605,0.553,0.159,354.41,558.98,237.04,177.82,-0.56,125.13
0.556,0.687,0.012,0.15,0.267,0.073,0.575,0.577,0.175,353.89,559.46,237.54,177.82,-0.56,125.13
0.566,0.686,0.014,0.147,0.247,0.049,0.58,0.557,0.175,353.33,559.87,238.04,177.82,-0.56,125.13
0.557,0.666,0.017,0.169,0.265,0.073,0.587,0.558,0.169,352.75,560.2,238.55,177.82,-0.56,125.13
0.563,0.69,0.008,0.15,0.25,0.083,0.573,0.565,0.173,352.16,560.45,239.05,177.82,-0.56,125.13
0.573,0.687,0.014,0.153,0.256,0.073,0.582,0.552,0.185,351.56,560.61,239.55,177.82,-0.56,125.13
0.568,0.68,0.022,0.154,0.259,0.086,0.545,0.544,0.189,350.97,560.7,240.05,177.82,-0.56,125.13
0.576,0.685,0.023,0.139,0.247,0.082,0.55,0.546,0.191,350.4,560.72,240.55,177.82,-0.56,125.13
0.585,0.694,0.01,0.152,0.237,0.057,0.55,0.561,0.198,349.86,560.66,241.05,177.82,-0.56,125.13
0.584,0.686,0.032,0.147,0.244,0.088,0.506,0.523,0.194,349.35,560.54,241.56,177.82,-0.56,125.13
0.6,0.685,0.023,0.149,0.245,0.077,0.524,0.483,0.186,348.88,560.37,242.06,177.82,-0.56,125.13
0.585,0.694,0.039,0.135,0.251,0.069,0.51,0.523,0.195,348.45,560.14,242.56,177.82,-0.56,125.13
0.608,0.679,0.026,0.159,0.243,0.075,0.5,0.499,0.192,348.08,559.87,243.06,177.82,-0.56,125.13
0.604,0.669,0.028,0.151,0.238,0.079,0.493,0.519,0.193,347.77,559.57,243.56,177.82,-0.56,125.13
0.602,0.658,0.009,0.149,0.259,0.101,0.495,0.502,0.164,347.52,559.24,244.06,177.82,-0.56,125.13
0.611,0.68,0.041,0.151,0.239,0.082,0.5,0.496,0.183,347.32,558.9,244.57,177.82,-0.56,125.13
0.59,0.681,0.027,0.147,0.222,0.077,0.465,0.495,0.184,347.19,558.56,245.07,177.82,-0.56,125.13
0.582,0.654,0.034,0.143,0.235,0.074,0.46,0.489,0.162,347.11,558.2,245.57,177.82,-0.56,125.13
0.58,0.673,0.032,0.159,0.215,0.065,0.48,0.469,0.167,347.1,557.87,246.07,177.82,-0.56,125.13
0.584,0.673,0.041,0.155,0.22,0.072,0.477,0.455,0.151,347.13,557.55,246.57,177.82,-0.56,125.13
0.586,0.672,0.029,0.152,0.236,0.092,0.467,0.462,0.172,347.22,557.26,247.07,177.82,-0.56,125.13
0.578,0.659,0.03,0.176,0.222,0.091,0.453,0.466,0.148,347.35,557.01,247.58,177.82,-0.56,125.13
0.621,0.666,0.044,0.16,0.244,0.085,0.45,0.451,0.159,347.52,556.79,248.08,177.82,-0.56,125.13
0.587,0.652,0.031,0.161,0.213,0.074,0.446,0.43,0.18,347.72,556.61,248.58,177.82,-0.56,125.13
0.588,0.66,0.027,0.156,0.222,0.066,0.438,0.439,0.163,347.94,556.48,249.08,177.82,-0.56,125.13
0.576,0.655,0.039,0.139,0.228,0.071,0.442,0.419,0.157,348.19,556.4,249.59,177.82,-0.56,125.13
1.626,1.588,0.035,0.19,0.408,0.744,1.984,1.492,1.532,274.67,556.66,102.25,177.83,-0.55,125.13
3.201,1.773,1.979,2.189,0.752,6.778,1.916,3.356,14.508,274.03,549.07,100.52,177.82,-0.56,125.13
2.815,1.9,1.896,2.231,0.969,8.66,1.656,2.869,11.678,275.44,541.5,101.04,177.82,-0.56,125.14
2.413,1.993,1.554,2.291,1.099,10.109,1.341,2.338,8.115,277.6,534.16,101.54,177.82,-0.56,125.13
2.083,2.059,1.033,2.293,1.169,10.841,0.991,1.824,4.284,279.89,528.5,101.91,177.83,-0.56,125.13
1.886,2.149,0.363,2.245,1.145,10.918,0.718,1.222,0.307,283.52,521.41,102.42,177.82,-0.56,125.12
1.701,2.268,0.446,2.179,1.011,10.381,0.466,0.674,3.339,287.78,514.97,102.95,177.81,-0.57,125.13
1.581,2.382,1.291,2.073,0.833,9.461,0.287,0.222,6.519,292.51,509.08,103.41,177.82,-0.56,125.13
1.471,2.56,2.125,1.966,0.618,8.245,0.164,0.432,9.199,297.97,503.67,103.94,177.82,-0.56,125.13
1.394,2.8,2.913,1.825,0.351,6.818,0.221,0.841,11.155,303.94,498.85,104.44,177.82,-0.56,125.13
1.292,3.12,3.554,1.702,0.074,5.224,0.21,1.304,12.394,310.39,494.74,104.96,177.81,-0.56,125.13
1.172,3.466,4.014,1.563,0.257,3.542,0.208,1.731,12.854,317.19,491.29,105.46,177.82,-0.56,125.13
1.07,3.952,4.206,1.458,0.57,1.933,0.244,2.157,12.618,324.3,488.57,105.95,177.82,-0.56,125.13
0.992,4.55,4.209,1.367,0.817,0.442,0.272,2.661,11.855,331.61,486.67,106.46,177.82,-0.56,125.13
0.865,5.254,4.041,1.294,0.98,0.71,0.406,3.206,10.795,339.04,485.5,106.95,177.83,-0.56,125.12
0.763,6.005,3.786,1.267,0.948,1.57,0.605,3.895,9.51,346.55,485.15,107.47,177.83,-0.56,125.13
0.651,6.71,3.467,1.301,0.693,2.086,0.824,4.743,8.224,353.83,485.57,107.94,177.83,-0.56,125.12
